,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,RfR 0 Individual Costs,RfR 1 Individual Costs,RfR 2 Individual Costs,RfR 3 Individual Costs,RfR 4 Individual Costs
373,33968662.25264971,0,0.036716059483248915,0.0,0.0,0,0,0,0,0
374,0.0,0,0.0,0.0,0.0,0,0,0,0,0
375,329794897.35566676,0,0.3360779907893354,0.0,0.0,0,0,0,0,0
376,0.0,0,0.0,0.0,0.0,0,0,0,0,0
377,0.0,0,0.0,0.0,0.0,0,0,0,0,0
378,29074013.75808098,0,0.0268016100161154,0.0,0.0,0,0,0,0,0
379,270135820.37039185,0,0.25960324865805395,0.0,0.0,0,0,0,0,0
380,0.0,0,0.0,0.0,0.0,0,0,0,0,0
381,0.0,0,0.0,0.0,0.0,0,0,0,0,0
382,350799993.39142454,0,0.3107775909696555,0.0,0.0,0,0,0,0,0
383,7150853.869774452,0,0.006906737942682499,0.0,0.0,0,0,0,0,0
384,0.0,0,0.0,0.0,0.0,0,0,0,0,0
385,68090210.30011927,0,0.06695391102965359,0.0,0.0,0,0,0,0,0
386,163249699.62699163,0,0.11992062955293173,0.0,0.0,0,0,0,0,0
387,0.0,0,0.0,0.0,0.0,0,0,0,0,0
388,0.0,0,0.0,0.0,0.0,0,0,0,0,0
389,0.0,0,0.0,0.0,0.0,0,0,0,0,0
390,291167883.5830158,0,0.2126838900691349,0.0,0.0,0,0,0,0,0
391,117783516.44124877,0,0.1280347776518379,0.0,0.0,0,0,0,0,0
392,0.0,0,0.0,0.0,0.0,0,0,0,0,0
393,0.0,0,0.0,0.0,0.0,0,0,0,0,0
394,78660516.02914551,0,0.07292355782580576,0.0,0.0,0,0,0,0,0
395,2829428.5951270917,0,0.003839655508429559,0.0,0.0,0,0,0,0,0
396,64991981.00598194,0,0.07219495499860484,0.0,0.0,0,0,0,0,0
397,110850921.40620017,0,0.13363858766840414,0.0,0.0,0,0,0,0,0
398,376176420.71765053,0,0.39866306399270557,0.0,0.0,0,0,0,0,0
399,25419936.267560214,0,0.02322818243904838,0.0,0.0,0,0,0,0,0
400,162618490.06029332,0,0.13352368206620382,0.0,0.0,0,0,0,0,0
401,5987335.566737719,0,0.006702774174253076,0.0,0.0,0,0,0,0,0
402,49809267.42117744,0,0.0384596437909324,0.0,0.0,0,0,0,0,0
403,0.0,0,0.0,0.0,0.0,0,0,0,0,0
404,9617241.611286512,0,0.012187217303422513,0.0,0.0,0,0,0,0,0
405,17210786.438182436,0,0.01872104326049799,0.0,0.0,0,0,0,0,0
406,18008309.28256558,0,0.015350002691961342,0.0,0.0,0,0,0,0,0
407,206309952.0626909,0,0.25862330922377696,0.0,0.0,0,0,0,0,0
408,0.0,0,0.0,0.0,0.0,0,0,0,0,0
409,641660614.1464394,0,0.5863263082254211,0.0,0.0,0,0,0,0,0
410,157924242.25178173,0,0.12397392915638018,0.0,0.0,0,0,0,0,0
411,0.0,0,0.0,0.0,0.0,0,0,0,0,0
412,1853386.1419814127,0,0.0019081265037742023,0.0,0.0,0,0,0,0,0
413,44747205.12349722,0,0.05534316358700767,0.0,0.0,0,0,0,0,0
414,0.0,0,0.0,0.0,0.0,0,0,0,0,0
415,678124372.2603238,0,0.7972829395729034,0.0,0.0,0,0,0,0,0
416,0.0,0,0.0,0.0,0.0,0,0,0,0,0
417,135258279.66140977,0,0.13308141856453995,0.0,0.0,0,0,0,0,0
418,135014235.7449662,0,0.1289106704484217,0.0,0.0,0,0,0,0,0
419,166497248.19533697,0,0.1324766069748782,0.0,0.0,0,0,0,0,0
420,79329548.9305522,0,0.07415756652554019,0.0,0.0,0,0,0,0,0
421,0.0,0,0.0,0.0,0.0,0,0,0,0,0
422,0.0,0,0.0,0.0,0.0,0,0,0,0,0
423,13807808.100669812,0,0.01584176669375959,0.0,0.0,0,0,0,0,0
424,453333942.08570325,0,0.3287362059115526,0.0,0.0,0,0,0,0,0
425,288797539.9721716,0,0.25764148742102855,0.0,0.0,0,0,0,0,0
426,0.0,0,0.0,0.0,0.0,0,0,0,0,0
427,555875658.0689157,0,0.5755859312550057,0.0,0.0,0,0,0,0,0
428,0.0,0,0.0,0.0,0.0,0,0,0,0,0
429,121125267.65726486,0,0.13417340528477664,0.0,0.0,0,0,0,0,0
430,35097944.36055286,0,0.046319618666795216,0.0,0.0,0,0,0,0,0
431,59945687.30229537,0,0.07303818183101532,0.0,0.0,0,0,0,0,0
432,840411142.6730688,0,0.7973139887333949,0.0,0.0,0,0,0,0,0
433,14914072.249557845,0,0.01646578392864307,0.0,0.0,0,0,0,0,0
434,0.0,0,0.0,0.0,0.0,0,0,0,0,0
435,27801210.06495827,0,0.023133375731921514,0.0,0.0,0,0,0,0,0
436,6173954.420395729,0,0.007460563174921575,0.0,0.0,0,0,0,0,0
437,6094169.894835613,0,0.005736552950971047,0.0,0.0,0,0,0,0,0
438,0.0,0,0.0,0.0,0.0,0,0,0,0,0
439,920383434.8070267,0,0.7824239644893071,0.0,0.0,0,0,0,0,0
440,622075613.5218558,0,0.574985236144326,0.0,0.0,0,0,0,0,0
441,14122202.044524409,0,0.012199846344940191,0.0,0.0,0,0,0,0,0
442,21969953.78461327,0,0.019006626449129402,0.0,0.0,0,0,0,0,0
443,0.0,0,0.0,0.0,0.0,0,0,0,0,0
444,0.0,0,0.0,0.0,0.0,0,0,0,0,0
445,0.0,0,0.0,0.0,0.0,0,0,0,0,0
446,33930151.92378081,0,0.03169907241434071,0.0,0.0,0,0,0,0,0
447,0.0,0,0.0,0.0,0.0,0,0,0,0,0
448,0.0,0,0.0,0.0,0.0,0,0,0,0,0
449,15044514.695871737,0,0.01602766607508043,0.0,0.0,0,0,0,0,0
450,0.0,0,0.0,0.0,0.0,0,0,0,0,0
451,134733950.01588252,0,0.1322458639817011,0.0,0.0,0,0,0,0,0
452,265519268.51061487,0,0.24631630103560942,0.0,0.0,0,0,0,0,0
453,82927971.3062759,0,0.06610077203390392,0.0,0.0,0,0,0,0,0
454,15999366.877487086,0,0.01630217206079542,0.0,0.0,0,0,0,0,0
455,96196098.00941157,0,0.07348164630956357,0.0,0.0,0,0,0,0,0
456,0.0,0,0.0,0.0,0.0,0,0,0,0,0
457,82294994.60783273,0,0.07258587183818482,0.0,0.0,0,0,0,0,0
458,21922904.54183816,0,0.021946370382820962,0.0,0.0,0,0,0,0,0
459,804567227.9773626,0,0.5654477932904061,0.0,0.0,0,0,0,0,0
460,0.0,0,0.0,0.0,0.0,0,0,0,0,0
461,22321451.946759947,0,0.020572749774176526,0.0,0.0,0,0,0,0,0
462,56221159.956783056,0,0.07330976931083978,0.0,0.0,0,0,0,0,0
463,799200556.8537176,0,0.5587390421601184,0.0,0.0,0,0,0,0,0
464,0.0,0,0.0,0.0,0.0,0,0,0,0,0
465,90261899.04677735,0,0.07269254540860726,0.0,0.0,0,0,0,0,0
466,11466399.449750807,0,0.014841750981477726,0.0,0.0,0,0,0,0,0
467,0.0,0,0.0,0.0,0.0,0,0,0,0,0
468,65722114.11019018,0,0.07381670291083671,0.0,0.0,0,0,0,0,0
469,348236217.73812056,0,0.2997447651161209,0.0,0.0,0,0,0,0,0
470,137570181.94116017,0,0.13281857608067824,0.0,0.0,0,0,0,0,0
471,40716924.036128104,0,0.0296420170390449,0.0,0.0,0,0,0,0,0
472,393926112.6530849,0,0.3907509894309063,0.0,0.0,0,0,0,0,0
473,137822959.44914967,0,0.13329509778350296,0.0,0.0,0,0,0,0,0
474,120224585.01642603,0,0.13234862036683234,0.0,0.0,0,0,0,0,0
475,0.0,0,0.0,0.0,0.0,0,0,0,0,0
476,0.0,0,0.0,0.0,0.0,0,0,0,0,0
477,23035547.204164967,0,0.021005248425205045,0.0,0.0,0,0,0,0,0
478,204320171.03686517,0,0.17989971232056662,0.0,0.0,0,0,0,0,0
479,25466329.4545388,0,0.02330978359937603,0.0,0.0,0,0,0,0,0
480,57151617.08053251,0,0.0672291424567903,0.0,0.0,0,0,0,0,0
481,0.0,0,0.0,0.0,0.0,0,0,0,0,0
482,0.0,0,0.0,0.0,0.0,0,0,0,0,0
483,0.0,0,0.0,0.0,0.0,0,0,0,0,0
484,0.0,0,0.0,0.0,0.0,0,0,0,0,0
485,10596136.747224273,0,0.008773489054981928,0.0,0.0,0,0,0,0,0
486,61406448.16041732,0,0.07271806843012837,0.0,0.0,0,0,0,0,0
487,1252484139.5108209,0,0.7952191522043645,0.0,0.0,0,0,0,0,0
488,71193452.21453553,0,0.07385017447308671,0.0,0.0,0,0,0,0,0
489,28437798.193241674,0,0.029035879453325468,0.0,0.0,0,0,0,0,0
490,968492892.0261676,0,0.8189295219040688,0.0,0.0,0,0,0,0,0
491,37302118.86248846,0,0.035667918707600874,0.0,0.0,0,0,0,0,0
492,412311163.4242493,0,0.3244976526163017,0.0,0.0,0,0,0,0,0
493,302696479.7836519,0,0.25692834208943627,0.0,0.0,0,0,0,0,0
494,952493954.5560932,0,0.7987998105415242,0.0,0.0,0,0,0,0,0
495,104612750.09328231,0,0.10021836252959553,0.0,0.0,0,0,0,0,0
496,0.0,0,0.0,0.0,0.0,0,0,0,0,0
497,0.0,0,0.0,0.0,0.0,0,0,0,0,0
498,0.0,0,0.0,0.0,0.0,0,0,0,0,0
499,0.0,0,0.0,0.0,0.0,0,0,0,0,0
500,0.0,0,0.0,0.0,0.0,0,0,0,0,0
501,285130870.33077,0,0.26078216909252555,0.0,0.0,0,0,0,0,0
502,0.0,0,0.0,0.0,0.0,0,0,0,0,0
503,21369239.41815855,0,0.01704099687162946,0.0,0.0,0,0,0,0,0
504,16247667.143539097,0,0.018835633627373432,0.0,0.0,0,0,0,0,0
505,110734155.3308862,0,0.13335575520917312,0.0,0.0,0,0,0,0,0
506,37541151.91486915,0,0.046436004912241396,0.0,0.0,0,0,0,0,0
507,282986809.2522404,0,0.2493338320594649,0.0,0.0,0,0,0,0,0
508,47253929.93822573,0,0.0369856223248725,0.0,0.0,0,0,0,0,0
509,73523241.80833067,0,0.07348689352623625,0.0,0.0,0,0,0,0,0
510,0.0,0,0.0,0.0,0.0,0,0,0,0,0
511,0.0,0,0.0,0.0,0.0,0,0,0,0,0
512,0.0,0,0.0,0.0,0.0,0,0,0,0,0
513,129146277.19110486,0,0.12335991537055722,0.0,0.0,0,0,0,0,0
514,346714687.59359896,0,0.3857925011531805,0.0,0.0,0,0,0,0,0
515,0.0,0,0.0,0.0,0.0,0,0,0,0,0
516,5733571.099184567,0,0.004689746877669404,0.0,0.0,0,0,0,0,0
517,52422733.398312695,0,0.06523522929683467,0.0,0.0,0,0,0,0,0
518,31739642.71560978,0,0.035940331816581614,0.0,0.0,0,0,0,0,0
519,0.0,0,0.0,0.0,0.0,0,0,0,0,0
520,212050496.4250702,0,0.19021963268825257,0.0,0.0,0,0,0,0,0
521,30049435.59676338,0,0.02733713832846332,0.0,0.0,0,0,0,0,0
522,0.0,0,0.0,0.0,0.0,0,0,0,0,0
523,0.0,0,0.0,0.0,0.0,0,0,0,0,0
524,634961994.2189257,0,0.5772812603831378,0.0,0.0,0,0,0,0,0
525,17964701.90540983,0,0.019071477201882917,0.0,0.0,0,0,0,0,0
526,58094444.90360354,0,0.054109093751008586,0.0,0.0,0,0,0,0,0
527,0.0,0,0.0,0.0,0.0,0,0,0,0,0
528,44571291.684187055,0,0.04379930404866863,0.0,0.0,0,0,0,0,0
529,51644621.686201565,0,0.0522442840148766,0.0,0.0,0,0,0,0,0
530,0.0,0,0.0,0.0,0.0,0,0,0,0,0
531,0.0,0,0.0,0.0,0.0,0,0,0,0,0
532,1553185.30434923,0,0.001546238157188276,0.0,0.0,0,0,0,0,0
533,659436552.2643342,0,0.5812298949574701,0.0,0.0,0,0,0,0,0
534,12047008.22684842,0,0.011572437369515548,0.0,0.0,0,0,0,0,0
535,25279075.63451887,0,0.022980422113680635,0.0,0.0,0,0,0,0,0
536,870206807.4877158,0,0.8177148200575437,0.0,0.0,0,0,0,0,0
537,0.0,0,0.0,0.0,0.0,0,0,0,0,0
538,43037372.970502205,0,0.03647126844631074,0.0,0.0,0,0,0,0,0
539,163574758.51509234,0,0.11800780510210146,0.0,0.0,0,0,0,0,0
540,12508412.488610085,0,0.01196354340772612,0.0,0.0,0,0,0,0,0
541,1590708.6194387155,0,0.0014454649313976463,0.0,0.0,0,0,0,0,0
542,971993114.1652225,0,0.8029889237941019,0.0,0.0,0,0,0,0,0
543,3034290.4386971816,0,0.0036775232024722423,0.0,0.0,0,0,0,0,0
544,730607361.1344354,0,0.807514485379504,0.0,0.0,0,0,0,0,0
545,0.0,0,0.0,0.0,0.0,0,0,0,0,0
546,49293133.705815256,0,0.04642281763609817,0.0,0.0,0,0,0,0,0
547,0.0,0,0.0,0.0,0.0,0,0,0,0,0
548,0.0,0,0.0,0.0,0.0,0,0,0,0,0
549,23760635.74719193,0,0.028877239738316907,0.0,0.0,0,0,0,0,0
550,25697405.823914375,0,0.020928622414900146,0.0,0.0,0,0,0,0,0
551,998729887.8051982,0,0.798682310715366,0.0,0.0,0,0,0,0,0
552,291305721.35699487,0,0.3107775909696555,0.0,0.0,0,0,0,0,0
553,46638326.72081089,0,0.03605357426187722,0.0,0.0,0,0,0,0,0
554,287875915.6539526,0,0.25657699619167046,0.0,0.0,0,0,0,0,0
555,731812115.6130652,0,0.57039696961089,0.0,0.0,0,0,0,0,0
556,145381296.30342343,0,0.12970011697763187,0.0,0.0,0,0,0,0,0
557,7463913.141442647,0,0.007170835999103149,0.0,0.0,0,0,0,0,0
558,0.0,0,0.0,0.0,0.0,0,0,0,0,0
559,0.0,0,0.0,0.0,0.0,0,0,0,0,0
560,48730096.343720034,0,0.041668580580080106,0.0,0.0,0,0,0,0,0
561,115145583.87839244,0,0.11019207604381677,0.0,0.0,0,0,0,0,0
562,651022546.375992,0,0.5529158567771914,0.0,0.0,0,0,0,0,0
563,950963105.0564134,0,0.7957831047843101,0.0,0.0,0,0,0,0,0
564,0.0,0,0.0,0.0,0.0,0,0,0,0,0
565,228800137.9231305,0,0.20408186710032372,0.0,0.0,0,0,0,0,0
566,45741209.58383145,0,0.05153484471201032,0.0,0.0,0,0,0,0,0
567,15281699.010960553,0,0.016514116193681073,0.0,0.0,0,0,0,0,0
568,0.0,0,0.0,0.0,0.0,0,0,0,0,0
569,0.0,0,0.0,0.0,0.0,0,0,0,0,0
570,72593041.22696078,0,0.06595901039194178,0.0,0.0,0,0,0,0,0
571,849230333.3978772,0,0.7874535706543531,0.0,0.0,0,0,0,0,0
572,0.0,0,0.0,0.0,0.0,0,0,0,0,0
573,0.0,0,0.0,0.0,0.0,0,0,0,0,0
574,0.0,0,0.0,0.0,0.0,0,0,0,0,0
575,116348169.24627307,0,0.13003568931855772,0.0,0.0,0,0,0,0,0
576,21283831.839621987,0,0.023175783923481987,0.0,0.0,0,0,0,0,0
577,12601646.602936866,0,0.012135510597903725,0.0,0.0,0,0,0,0,0
578,50569807.97536249,0,0.045480503776580535,0.0,0.0,0,0,0,0,0
579,0.0,0,0.0,0.0,0.0,0,0,0,0,0
580,52781886.63486752,0,0.047535645577253045,0.0,0.0,0,0,0,0,0
581,960716680.241769,0,0.7741284268439359,0.0,0.0,0,0,0,0,0
582,0.0,0,0.0,0.0,0.0,0,0,0,0,0
583,176949947.89416355,0,0.191620286086399,0.0,0.0,0,0,0,0,0
584,33879539.85835047,0,0.03625670448334875,0.0,0.0,0,0,0,0,0
585,0.0,0,0.0,0.0,0.0,0,0,0,0,0
586,73085336.85687044,0,0.0726194010083622,0.0,0.0,0,0,0,0,0
587,333889066.33484876,0,0.26014088364713595,0.0,0.0,0,0,0,0,0
588,0.0,0,0.0,0.0,0.0,0,0,0,0,0
589,270257756.4519415,0,0.25973520966923824,0.0,0.0,0,0,0,0,0
590,12675735.9219394,0,0.011187599111887141,0.0,0.0,0,0,0,0,0
591,0.0,0,0.0,0.0,0.0,0,0,0,0,0
592,8737809.856657855,0,0.0074266625654814886,0.0,0.0,0,0,0,0,0
593,307672636.4291775,0,0.2401223354299073,0.0,0.0,0,0,0,0,0
594,694445892.1994898,0,0.5677152926965053,0.0,0.0,0,0,0,0,0
595,611768146.867698,0,0.5601221932048268,0.0,0.0,0,0,0,0,0
596,49153573.117191195,0,0.04616540282116151,0.0,0.0,0,0,0,0,0
597,863494428.9125042,0,0.808282475505934,0.0,0.0,0,0,0,0,0
598,20485033.805506147,0,0.01618747843750487,0.0,0.0,0,0,0,0,0
599,0.0,0,0.0,0.0,0.0,0,0,0,0,0
600,0.0,0,0.0,0.0,0.0,0,0,0,0,0
601,0.0,0,0.0,0.0,0.0,0,0,0,0,0
602,55245253.00896525,0,0.04668149093949156,0.0,0.0,0,0,0,0,0
603,1368502.0637438772,0,0.0017775712885216587,0.0,0.0,0,0,0,0,0
604,916056320.2119936,0,0.8161681586400036,0.0,0.0,0,0,0,0,0
605,588007757.634896,0,0.5715293764063315,0.0,0.0,0,0,0,0,0
606,0.0,0,0.0,0.0,0.0,0,0,0,0,0
607,0.0,0,0.0,0.0,0.0,0,0,0,0,0
608,142505304.07634577,0,0.12007848664741397,0.0,0.0,0,0,0,0,0
609,0.0,0,0.0,0.0,0.0,0,0,0,0,0
610,0.0,0,0.0,0.0,0.0,0,0,0,0,0
611,141527338.9802496,0,0.13157964273570197,0.0,0.0,0,0,0,0,0
612,73384068.22977598,0,0.07321118977436192,0.0,0.0,0,0,0,0,0
613,0.0,0,0.0,0.0,0.0,0,0,0,0,0
614,21831631.12732163,0,0.017783060349972617,0.0,0.0,0,0,0,0,0
615,146029146.11071345,0,0.17138561634205007,0.0,0.0,0,0,0,0,0
616,73050996.08130467,0,0.07255137171168044,0.0,0.0,0,0,0,0,0
617,0.0,0,0.0,0.0,0.0,0,0,0,0,0
618,0.0,0,0.0,0.0,0.0,0,0,0,0,0
619,51139450.25625411,0,0.04545267091600376,0.0,0.0,0,0,0,0,0
620,67695536.85092536,0,0.06752675781929116,0.0,0.0,0,0,0,0,0
621,40568982.76466429,0,0.03679821383611662,0.0,0.0,0,0,0,0,0
622,0.0,0,0.0,0.0,0.0,0,0,0,0,0
623,5368820.341448722,0,0.00613211163478662,0.0,0.0,0,0,0,0,0
624,216187697.28974095,0,0.17796709689772836,0.0,0.0,0,0,0,0,0
625,25427448.179711,0,0.02324139517108308,0.0,0.0,0,0,0,0,0
626,171765766.20516548,0,0.14940944901347664,0.0,0.0,0,0,0,0,0
627,69035919.09759872,0,0.072136615640571,0.0,0.0,0,0,0,0,0
628,16225578.836814716,0,0.015099847079628335,0.0,0.0,0,0,0,0,0
629,0.0,0,0.0,0.0,0.0,0,0,0,0,0
630,7190985.354708891,0,0.007395350587478947,0.0,0.0,0,0,0,0,0
631,128434654.5519718,0,0.13358960946765333,0.0,0.0,0,0,0,0,0
632,0.0,0,0.0,0.0,0.0,0,0,0,0,0
633,283449129.7567462,0,0.2584831127150957,0.0,0.0,0,0,0,0,0
634,0.0,0,0.0,0.0,0.0,0,0,0,0,0
635,144690964.20744467,0,0.12246787651911888,0.0,0.0,0,0,0,0,0
636,19769876.62003497,0,0.023528385473067178,0.0,0.0,0,0,0,0,0
637,125642608.7320219,0,0.10468441302285869,0.0,0.0,0,0,0,0,0
638,0.0,0,0.0,0.0,0.0,0,0,0,0,0
639,0.0,0,0.0,0.0,0.0,0,0,0,0,0
640,26687143.59032483,0,0.027350469682133526,0.0,0.0,0,0,0,0,0
641,153089906.3115616,0,0.13440434147286434,0.0,0.0,0,0,0,0,0
642,0.0,0,0.0,0.0,0.0,0,0,0,0,0
643,0.0,0,0.0,0.0,0.0,0,0,0,0,0
644,0.0,0,0.0,0.0,0.0,0,0,0,0,0
645,470079993.47723913,0,0.36977280239306326,0.0,0.0,0,0,0,0,0
646,126465290.01344304,0,0.1310141017593567,0.0,0.0,0,0,0,0,0
647,24991801.327231806,0,0.026721240659733345,0.0,0.0,0,0,0,0,0
648,0.0,0,0.0,0.0,0.0,0,0,0,0,0
649,0.0,0,0.0,0.0,0.0,0,0,0,0,0
650,227802187.74430406,0,0.14602636535924018,0.0,0.0,0,0,0,0,0
651,442416065.31552947,0,0.3842788381392351,0.0,0.0,0,0,0,0,0
652,48367342.988178566,0,0.046561828049866416,0.0,0.0,0,0,0,0,0
653,0.0,0,0.0,0.0,0.0,0,0,0,0,0
654,11187345.8738528,0,0.012366060143386882,0.0,0.0,0,0,0,0,0
655,102664805.76274678,0,0.13115434654388475,0.0,0.0,0,0,0,0,0
656,32202007.07739569,0,0.03696732050411666,0.0,0.0,0,0,0,0,0
657,869320884.9209656,0,0.8163285453147795,0.0,0.0,0,0,0,0,0
658,13041937.129031366,0,0.011831711865466329,0.0,0.0,0,0,0,0,0
659,226689843.32208794,0,0.259360061449983,0.0,0.0,0,0,0,0,0
660,0.0,0,0.0,0.0,0.0,0,0,0,0,0
661,45667120.72179842,0,0.05137028094051555,0.0,0.0,0,0,0,0,0
662,25290600.196730994,0,0.027345793768892825,0.0,0.0,0,0,0,0,0
663,64677848.15648767,0,0.0714972133267172,0.0,0.0,0,0,0,0,0
664,13926625.904841227,0,0.012229946169616524,0.0,0.0,0,0,0,0,0
665,0.0,0,0.0,0.0,0.0,0,0,0,0,0
666,947866486.8961768,0,0.817652724137583,0.0,0.0,0,0,0,0,0
667,18440342.612322442,0,0.023183417721190522,0.0,0.0,0,0,0,0,0
668,0.0,0,0.0,0.0,0.0,0,0,0,0,0
669,973023161.9260238,0,0.8245948315300611,0.0,0.0,0,0,0,0,0
670,3289122.1026383154,0,0.0033934407890108867,0.0,0.0,0,0,0,0,0
671,72264562.21954459,0,0.0655228248110757,0.0,0.0,0,0,0,0,0
672,23965766.782743547,0,0.022836799712223372,0.0,0.0,0,0,0,0,0
673,70539727.89271145,0,0.05331801384169668,0.0,0.0,0,0,0,0,0
674,102452666.1827421,0,0.1308085046073187,0.0,0.0,0,0,0,0,0
675,293609619.11179864,0,0.257100853001639,0.0,0.0,0,0,0,0,0
676,0.0,0,0.0,0.0,0.0,0,0,0,0,0
677,14684262.256293945,0,0.015983584808926758,0.0,0.0,0,0,0,0,0
678,12847487.69355606,0,0.01629168088818008,0.0,0.0,0,0,0,0,0
679,0.0,0,0.0,0.0,0.0,0,0,0,0,0
680,14985041.079784632,0,0.015905689427559083,0.0,0.0,0,0,0,0,0
681,40618761.3834217,0,0.04572436145665589,0.0,0.0,0,0,0,0,0
682,13951277.339676972,0,0.012271256175856152,0.0,0.0,0,0,0,0,0
683,0.0,0,0.0,0.0,0.0,0,0,0,0,0
684,55997844.32289997,0,0.0727319375737791,0.0,0.0,0,0,0,0,0
685,0.0,0,0.0,0.0,0.0,0,0,0,0,0
686,5797051.869176963,0,0.007445601107042831,0.0,0.0,0,0,0,0,0
687,0.0,0,0.0,0.0,0.0,0,0,0,0,0
688,42991457.62131922,0,0.036395488560480735,0.0,0.0,0,0,0,0,0
689,0.0,0,0.0,0.0,0.0,0,0,0,0,0
690,251997308.3749522,0,0.31433959997131933,0.0,0.0,0,0,0,0,0
691,0.0,0,0.0,0.0,0.0,0,0,0,0,0
692,0.0,0,0.0,0.0,0.0,0,0,0,0,0
693,252253031.04974604,0,0.31492329009406245,0.0,0.0,0,0,0,0,0
694,10203718.771775853,0,0.013660783838179836,0.0,0.0,0,0,0,0,0
695,719108205.5174978,0,0.5565042661692956,0.0,0.0,0,0,0,0,0
696,0.0,0,0.0,0.0,0.0,0,0,0,0,0
697,0.0,0,0.0,0.0,0.0,0,0,0,0,0
698,321657988.3153073,0,0.22596046668809167,0.0,0.0,0,0,0,0,0
699,0.0,0,0.0,0.0,0.0,0,0,0,0,0
700,0.0,0,0.0,0.0,0.0,0,0,0,0,0
701,0.0,0,0.0,0.0,0.0,0,0,0,0,0
702,167293685.61370638,0,0.13361305152618586,0.0,0.0,0,0,0,0,0
703,631188377.9460335,0,0.5868864910564522,0.0,0.0,0,0,0,0,0
704,325761286.21255004,0,0.30957443158603015,0.0,0.0,0,0,0,0,0
705,0.0,0,0.0,0.0,0.0,0,0,0,0,0
706,0.0,0,0.0,0.0,0.0,0,0,0,0,0
707,0.0,0,0.0,0.0,0.0,0,0,0,0,0
708,68439160.15735424,0,0.06517142038723794,0.0,0.0,0,0,0,0,0
709,43733748.65244277,0,0.04950757246952739,0.0,0.0,0,0,0,0,0
710,963689269.4153407,0,0.7568076287698602,0.0,0.0,0,0,0,0,0
711,15565860.846475262,0,0.015346357148642433,0.0,0.0,0,0,0,0,0
712,44935029.15794131,0,0.03967016114490466,0.0,0.0,0,0,0,0,0
713,304714268.59111816,0,0.26023774253662746,0.0,0.0,0,0,0,0,0
714,120163418.7980535,0,0.1321932019998339,0.0,0.0,0,0,0,0,0
715,228414610.97759122,0,0.21075530462496145,0.0,0.0,0,0,0,0,0
716,7332353.121551715,0,0.00692817796428707,0.0,0.0,0,0,0,0,0
717,11266526.762625925,0,0.011999135063433253,0.0,0.0,0,0,0,0,0
718,426547616.38249993,0,0.3946239492235577,0.0,0.0,0,0,0,0,0
719,274483616.2291905,0,0.3111821103898261,0.0,0.0,0,0,0,0,0
720,182990725.5725717,0,0.15476956424361982,0.0,0.0,0,0,0,0,0
721,1915102.9101104126,0,0.001627408915260579,0.0,0.0,0,0,0,0,0
722,37294851.81662203,0,0.04583941328827219,0.0,0.0,0,0,0,0,0
723,0.0,0,0.0,0.0,0.0,0,0,0,0,0
724,0.0,0,0.0,0.0,0.0,0,0,0,0,0
725,0.0,0,0.0,0.0,0.0,0,0,0,0,0
726,1423216.3972390548,0,0.0016203741779965966,0.0,0.0,0,0,0,0,0
727,0.0,0,0.0,0.0,0.0,0,0,0,0,0
728,0.0,0,0.0,0.0,0.0,0,0,0,0,0
729,120671165.03225581,0,0.13316476729835636,0.0,0.0,0,0,0,0,0
730,0.0,0,0.0,0.0,0.0,0,0,0,0,0
731,0.0,0,0.0,0.0,0.0,0,0,0,0,0
732,35156193.66486293,0,0.04206145385273167,0.0,0.0,0,0,0,0,0
733,24429901.244481742,0,0.02357708758684115,0.0,0.0,0,0,0,0,0
734,22485690.819167547,0,0.022509805544371136,0.0,0.0,0,0,0,0,0
735,116388269.5378344,0,0.10625540602583933,0.0,0.0,0,0,0,0,0
736,43380841.10067424,0,0.03506046279837261,0.0,0.0,0,0,0,0,0
737,11203050.448861139,0,0.012308952223061425,0.0,0.0,0,0,0,0,0
738,110647277.50538456,0,0.13314531849651323,0.0,0.0,0,0,0,0,0
739,25564639.01654724,0,0.02348270067737059,0.0,0.0,0,0,0,0,0
740,235891277.49453446,0,0.19331157823534809,0.0,0.0,0,0,0,0,0
741,7966733.907045325,0,0.007416618903009069,0.0,0.0,0,0,0,0,0
742,12959869.578961672,0,0.010616561927877962,0.0,0.0,0,0,0,0,0
743,6617864.144004969,0,0.006976722377703622,0.0,0.0,0,0,0,0,0
744,290831233.2992247,0,0.26047530794593104,0.0,0.0,0,0,0,0,0
745,257603275.79333222,0,0.1894077292433091,0.0,0.0,0,0,0,0,0
746,0.0,0,0.0,0.0,0.0,0,0,0,0,0
747,62830868.87922126,0,0.05076928134871645,0.0,0.0,0,0,0,0,0
748,1484387.9035278042,0,0.001646758889585171,0.0,0.0,0,0,0,0,0
749,11332330.000877816,0,0.011586340559502428,0.0,0.0,0,0,0,0,0
750,45805719.34201847,0,0.05167813168948798,0.0,0.0,0,0,0,0,0
751,780169985.7629529,0,0.7133834179797484,0.0,0.0,0,0,0,0,0
752,94075307.32135093,0,0.1150973219705208,0.0,0.0,0,0,0,0,0
753,0.0,0,0.0,0.0,0.0,0,0,0,0,0
754,0.0,0,0.0,0.0,0.0,0,0,0,0,0
755,317279882.7166077,0,0.2570860455512583,0.0,0.0,0,0,0,0,0
